Loan,Region,Rating,EAD,LGD,PD,Alpha,Gamma,Threshold
1209,0,2,5785.98,0.2,0.0006,0.72,0.693974063,-3.238880118
1210,0,4,140628.07,0.2,0.0148,0.41,0.912085522,-2.175402064
1211,0,3,194266.64,0.2,0.0064,0.6,0.8,-2.489285865
1212,0,4,55375.92,0.2,0.0148,0.36,0.932952303,-2.175402064
1213,0,3,78998.26,0.2,0.0064,0.36,0.932952303,-2.489285865
1214,0,4,61565.9,0.2,0.0148,0.69,0.723809367,-2.175402064
1215,0,3,2267.87,0.2,0.0064,0.46,0.887918915,-2.489285865
1216,0,3,84939.29,0.2,0.0064,0.28,0.96,-2.489285865
1217,0,3,100100.4,0.2,0.0064,0.73,0.683447145,-2.489285865
1218,0,3,52998.27,0.2,0.0064,0.57,0.821644692,-2.489285865
1219,0,4,71119.61,0.2,0.0148,0.61,0.792401413,-2.175402064
1220,0,2,36597.13,0.2,0.0006,0.37,0.929031754,-3.238880118
1221,0,2,138199.76,0.2,0.0006,0.66,0.751265599,-3.238880118
1222,0,4,952.38,0.2,0.0148,0.36,0.932952303,-2.175402064
1223,0,4,44983.9,0.2,0.0148,0.53,0.847997642,-2.175402064
1224,0,4,37115.78,0.2,0.0148,0.57,0.821644692,-2.175402064
1225,0,3,197632.87,0.2,0.0064,0.38,0.924986486,-2.489285865
1226,0,2,46682.5,0.2,0.0006,0.47,0.882666415,-3.238880118
1227,0,2,67051.03,0.2,0.0006,0.31,0.950736557,-3.238880118
1228,0,4,151.63,0.2,0.0148,0.22,0.975499872,-2.175402064
1229,0,5,145978.06,0.2,0.0568,0.45,0.893028555,-1.582217179
1230,0,2,8525.77,0.2,0.0006,0.62,0.78460181,-3.238880118
1231,0,2,13936.63,0.2,0.0006,0.29,0.957026645,-3.238880118
1232,0,4,310030.29,0.2,0.0148,0.29,0.957026645,-2.175402064
1233,0,2,10082.97,0.2,0.0006,0.72,0.693974063,-3.238880118
1234,0,4,76990.41,0.2,0.0148,0.7,0.714142843,-2.175402064
1235,0,4,445150.55,0.2,0.0148,0.48,0.877268488,-2.175402064
1236,0,3,938.56,0.2,0.0064,0.46,0.887918915,-2.489285865
1237,0,4,89049.41,0.2,0.0148,0.7,0.714142843,-2.175402064
1238,0,4,36863.63,0.2,0.0148,0.37,0.929031754,-2.175402064
1239,0,2,25563.58,0.2,0.0006,0.78,0.625779514,-3.238880118
1240,0,4,1956.84,0.2,0.0148,0.52,0.85416626,-2.175402064
1241,0,2,60665.66,0.2,0.0006,0.66,0.751265599,-3.238880118
1242,0,3,24867.24,0.2,0.0064,0.32,0.947417543,-2.489285865
1243,0,2,33716.71,0.2,0.0006,0.71,0.704201676,-3.238880118
1244,0,2,214827.04,0.2,0.0006,0.7,0.714142843,-3.238880118
1245,0,3,37552.86,0.2,0.0064,0.39,0.920814857,-2.489285865
1246,0,4,101752.4,0.2,0.0148,0.53,0.847997642,-2.175402064
1247,0,3,18471.57,0.2,0.0064,0.27,0.962860322,-2.489285865
1248,0,4,32581.24,0.2,0.0148,0.53,0.847997642,-2.175402064
1249,0,2,89587.54,0.2,0.0006,0.63,0.776595133,-3.238880118
1250,0,2,3846.18,0.2,0.0006,0.71,0.704201676,-3.238880118
1251,0,2,180268.96,0.2,0.0006,0.71,0.704201676,-3.238880118
1252,0,4,4697.99,0.2,0.0148,0.37,0.929031754,-2.175402064
1253,0,2,3874.71,0.2,0.0006,0.35,0.9367497,-3.238880118
1254,0,3,2489.99,0.2,0.0064,0.39,0.920814857,-2.489285865
1255,0,3,18384.58,0.2,0.0064,0.46,0.887918915,-2.489285865
1256,0,4,89311.37,0.2,0.0148,0.49,0.871722433,-2.175402064
1257,0,4,28461.57,0.2,0.0148,0.68,0.733212111,-2.175402064
1258,0,2,61419.39,0.2,0.0006,0.23,0.973190629,-3.238880118
1259,0,2,68129.22,0.2,0.0006,0.32,0.947417543,-3.238880118
1260,0,4,36866.92,0.2,0.0148,0.72,0.693974063,-2.175402064
1261,0,1,178176.06,0.2,0.0002,0.33,0.943980932,-3.540083799
1262,0,4,156572.13,0.2,0.0148,0.39,0.920814857,-2.175402064
1263,0,2,74874.56,0.2,0.0006,0.4,0.916515139,-3.238880118
1264,0,6,8542.96,0.2,0.0768,0.38,0.924986486,-1.426930252
1265,0,4,339149.18,0.2,0.0148,0.58,0.814616474,-2.175402064
1266,0,1,174385.45,0.2,0.0002,0.42,0.907524104,-3.540083799
1267,0,3,120649.69,0.2,0.0064,0.49,0.871722433,-2.489285865
1268,0,4,86545.78,0.2,0.0148,0.76,0.649923072,-2.175402064
1269,0,5,31283.85,0.2,0.0568,0.42,0.907524104,-1.582217179
1270,0,2,19681.08,0.2,0.0006,0.26,0.965608616,-3.238880118
1271,0,3,46113.4,0.2,0.0064,0.75,0.661437828,-2.489285865
1272,0,4,46716.26,0.2,0.0148,0.68,0.733212111,-2.175402064
1273,0,2,156709.77,0.2,0.0006,0.79,0.613106842,-3.238880118
1274,0,4,9426.73,0.2,0.0148,0.41,0.912085522,-2.175402064
1275,0,3,65209.86,0.2,0.0064,0.66,0.751265599,-2.489285865
1276,0,1,217011.59,0.2,0.0002,0.33,0.943980932,-3.540083799
1277,0,3,4006.22,0.2,0.0064,0.62,0.78460181,-2.489285865
1278,0,2,101475.98,0.2,0.0006,0.3,0.953939201,-3.238880118
1279,0,3,54424.34,0.2,0.0064,0.42,0.907524104,-2.489285865
1280,0,4,42645.63,0.2,0.0148,0.65,0.759934208,-2.175402064
1281,0,4,56072.23,0.2,0.0148,0.63,0.776595133,-2.175402064
1282,0,6,80893.63,0.2,0.0768,0.39,0.920814857,-1.426930252
1283,0,4,17749.73,0.2,0.0148,0.33,0.943980932,-2.175402064
1284,0,1,6546.81,0.2,0.0002,0.37,0.929031754,-3.540083799
1285,0,3,77726.09,0.2,0.0064,0.34,0.940425436,-2.489285865
1286,0,3,108706.04,0.2,0.0064,0.76,0.649923072,-2.489285865
1287,0,3,142292.56,0.2,0.0064,0.63,0.776595133,-2.489285865
1288,0,3,78238.76,0.2,0.0064,0.22,0.975499872,-2.489285865
1289,0,4,54077.24,0.2,0.0148,0.27,0.962860322,-2.175402064
1290,0,3,70919.01,0.2,0.0064,0.34,0.940425436,-2.489285865
1291,0,3,34468.8,0.2,0.0064,0.56,0.828492607,-2.489285865
1292,0,3,9650.81,0.2,0.0064,0.34,0.940425436,-2.489285865
1293,0,3,88090.89,0.2,0.0064,0.28,0.96,-2.489285865
1294,0,3,64242.35,0.2,0.0064,0.53,0.847997642,-2.489285865
1295,0,4,202046.71,0.2,0.0148,0.56,0.828492607,-2.175402064
1296,0,1,131344.71,0.2,0.0002,0.26,0.965608616,-3.540083799
1297,0,3,160437.24,0.2,0.0064,0.25,0.968245837,-2.489285865
1298,0,3,273848.91,0.2,0.0064,0.58,0.814616474,-2.489285865
1299,0,1,65836.75,0.2,0.0002,0.49,0.871722433,-3.540083799
1300,0,2,29997.28,0.2,0.0006,0.7,0.714142843,-3.238880118
1301,0,4,5370.57,0.2,0.0148,0.38,0.924986486,-2.175402064
1302,0,4,39174.91,0.2,0.0148,0.71,0.704201676,-2.175402064
1303,0,2,37450.77,0.2,0.0006,0.73,0.683447145,-3.238880118
1304,0,3,25988,0.2,0.0064,0.55,0.835164654,-2.489285865
1305,0,2,1329.43,0.2,0.0006,0.45,0.893028555,-3.238880118
1306,0,3,162319.26,0.2,0.0064,0.46,0.887918915,-2.489285865
1307,0,5,62259.1,0.2,0.0568,0.72,0.693974063,-1.582217179
1308,0,4,34176.27,0.2,0.0148,0.3,0.953939201,-2.175402064
1309,0,1,60919.19,0.2,0.0002,0.34,0.940425436,-3.540083799
1310,0,4,31389.21,0.2,0.0148,0.64,0.768374908,-2.175402064
1311,0,3,283574.95,0.2,0.0064,0.61,0.792401413,-2.489285865
1312,0,6,49369.79,0.2,0.0768,0.69,0.723809367,-1.426930252
1313,0,3,43348.83,0.2,0.0064,0.34,0.940425436,-2.489285865
1314,0,3,14538.11,0.2,0.0064,0.63,0.776595133,-2.489285865
1315,0,3,34924.52,0.2,0.0064,0.45,0.893028555,-2.489285865
1316,0,3,260752.75,0.2,0.0064,0.23,0.973190629,-2.489285865
1317,0,3,64196.74,0.2,0.0064,0.7,0.714142843,-2.489285865
1318,0,2,210830.16,0.2,0.0006,0.23,0.973190629,-3.238880118
1319,0,2,115292.54,0.2,0.0006,0.37,0.929031754,-3.238880118
1320,0,2,52720.1,0.2,0.0006,0.57,0.821644692,-3.238880118
1321,0,3,197191.99,0.2,0.0064,0.65,0.759934208,-2.489285865
1322,0,3,92855.04,0.2,0.0064,0.64,0.768374908,-2.489285865
1323,0,5,22124.05,0.2,0.0568,0.64,0.768374908,-1.582217179
1324,0,3,4440.45,0.2,0.0064,0.63,0.776595133,-2.489285865
1325,0,4,114101.17,0.2,0.0148,0.61,0.792401413,-2.175402064
1326,0,4,63449.32,0.2,0.0148,0.63,0.776595133,-2.175402064
1327,0,2,48726.91,0.2,0.0006,0.46,0.887918915,-3.238880118
1328,0,4,4396.72,0.2,0.0148,0.53,0.847997642,-2.175402064
1329,0,3,25209.34,0.2,0.0064,0.77,0.638043886,-2.489285865
1330,0,2,92146.6,0.2,0.0006,0.52,0.85416626,-3.238880118
1331,0,5,5960.57,0.2,0.0568,0.67,0.742361098,-1.582217179
1332,0,4,81976.47,0.2,0.0148,0.46,0.887918915,-2.175402064
1333,0,2,8891.31,0.2,0.0006,0.69,0.723809367,-3.238880118
1334,0,3,212235.59,0.2,0.0064,0.68,0.733212111,-2.489285865
1335,0,4,124461.68,0.2,0.0148,0.36,0.932952303,-2.175402064
1336,0,3,37636.99,0.2,0.0064,0.62,0.78460181,-2.489285865
1337,0,5,12749.27,0.2,0.0568,0.62,0.78460181,-1.582217179
1338,0,3,56216.56,0.2,0.0064,0.2,0.979795897,-2.489285865
1339,0,3,28006.49,0.2,0.0064,0.73,0.683447145,-2.489285865
1340,0,2,55613.35,0.2,0.0006,0.7,0.714142843,-3.238880118
1341,0,3,30252.12,0.2,0.0064,0.63,0.776595133,-2.489285865
1342,0,3,4796.26,0.2,0.0064,0.57,0.821644692,-2.489285865
1343,0,4,4929.31,0.2,0.0148,0.62,0.78460181,-2.175402064
1344,0,2,36171.38,0.2,0.0006,0.24,0.970772888,-3.238880118
1345,0,3,36515.78,0.2,0.0064,0.6,0.8,-2.489285865
1346,0,2,30223.4,0.2,0.0006,0.23,0.973190629,-3.238880118
1347,0,4,133478.57,0.2,0.0148,0.5,0.866025404,-2.175402064
1348,0,3,181919.74,0.2,0.0064,0.7,0.714142843,-2.489285865
1349,0,3,42059.23,0.2,0.0064,0.39,0.920814857,-2.489285865
1350,0,3,35175.33,0.2,0.0064,0.6,0.8,-2.489285865
1351,0,3,56327.61,0.2,0.0064,0.43,0.902828887,-2.489285865
1352,0,6,25030.98,0.2,0.0768,0.71,0.704201676,-1.426930252
1353,0,2,198018.28,0.2,0.0006,0.72,0.693974063,-3.238880118
1354,0,3,152789.51,0.2,0.0064,0.31,0.950736557,-2.489285865
1355,0,1,380183.87,0.2,0.0002,0.53,0.847997642,-3.540083799
1356,0,2,2251.96,0.2,0.0006,0.53,0.847997642,-3.238880118
1357,0,1,207991.14,0.2,0.0002,0.43,0.902828887,-3.540083799
1358,0,5,127545.36,0.2,0.0568,0.8,0.6,-1.582217179
1359,0,4,217785.06,0.2,0.0148,0.32,0.947417543,-2.175402064
1360,0,3,99768.61,0.2,0.0064,0.31,0.950736557,-2.489285865
1361,0,3,40632.86,0.2,0.0064,0.49,0.871722433,-2.489285865
1362,0,3,47254.72,0.2,0.0064,0.62,0.78460181,-2.489285865
1363,0,3,1040.43,0.2,0.0064,0.57,0.821644692,-2.489285865
1364,0,3,11178.01,0.2,0.0064,0.62,0.78460181,-2.489285865
1365,0,4,49675.96,0.2,0.0148,0.76,0.649923072,-2.175402064
1366,0,2,213790.91,0.2,0.0006,0.52,0.85416626,-3.238880118
1367,0,2,83779.21,0.2,0.0006,0.26,0.965608616,-3.238880118
1368,0,4,110658.32,0.2,0.0148,0.32,0.947417543,-2.175402064
1369,0,3,81149.79,0.2,0.0064,0.6,0.8,-2.489285865
1370,0,3,52709.26,0.2,0.0064,0.46,0.887918915,-2.489285865
1371,0,4,161208.2,0.2,0.0148,0.21,0.977701386,-2.175402064
1372,0,2,117224.13,0.2,0.0006,0.3,0.953939201,-3.238880118
1373,0,3,115347.77,0.2,0.0064,0.53,0.847997642,-2.489285865
1374,0,3,69181.78,0.2,0.0064,0.39,0.920814857,-2.489285865
1375,0,4,53585.72,0.2,0.0148,0.46,0.887918915,-2.175402064
1376,0,4,24254.42,0.2,0.0148,0.68,0.733212111,-2.175402064
1377,0,2,46761.35,0.2,0.0006,0.39,0.920814857,-3.238880118
1378,0,2,2991.72,0.2,0.0006,0.24,0.970772888,-3.238880118
1379,0,3,39450.23,0.2,0.0064,0.71,0.704201676,-2.489285865
1380,0,3,205557.54,0.2,0.0064,0.53,0.847997642,-2.489285865
1381,0,2,99006.74,0.2,0.0006,0.76,0.649923072,-3.238880118
1382,0,4,10686.56,0.2,0.0148,0.68,0.733212111,-2.175402064
1383,0,4,93648.52,0.2,0.0148,0.24,0.970772888,-2.175402064
1384,0,5,67476.69,0.2,0.0568,0.58,0.814616474,-1.582217179
1385,0,2,308045.5,0.2,0.0006,0.64,0.768374908,-3.238880118
1386,0,5,165935,0.2,0.0568,0.79,0.613106842,-1.582217179
1387,0,3,82566.97,0.2,0.0064,0.35,0.9367497,-2.489285865
1388,0,3,103421.51,0.2,0.0064,0.68,0.733212111,-2.489285865
1389,0,4,34199.15,0.2,0.0148,0.46,0.887918915,-2.175402064
1390,0,3,203577.57,0.2,0.0064,0.3,0.953939201,-2.489285865
1391,0,3,306403.62,0.2,0.0064,0.54,0.841665017,-2.489285865
1392,0,3,44244.15,0.2,0.0064,0.51,0.860174401,-2.489285865
1393,0,1,19871.05,0.2,0.0002,0.3,0.953939201,-3.540083799
1394,0,2,63760.04,0.2,0.0006,0.36,0.932952303,-3.238880118
1395,0,3,157211.42,0.2,0.0064,0.77,0.638043886,-2.489285865
1396,0,4,34233.33,0.2,0.0148,0.42,0.907524104,-2.175402064
1397,0,3,44507.16,0.2,0.0064,0.22,0.975499872,-2.489285865
1398,0,3,361684.47,0.2,0.0064,0.62,0.78460181,-2.489285865
1399,0,1,167.85,0.2,0.0002,0.37,0.929031754,-3.540083799
1400,0,4,75434.56,0.2,0.0148,0.7,0.714142843,-2.175402064
1401,0,3,53699.01,0.2,0.0064,0.52,0.85416626,-2.489285865
1402,0,6,80781.04,0.2,0.0768,0.45,0.893028555,-1.426930252
1403,0,2,19883.57,0.2,0.0006,0.55,0.835164654,-3.238880118
1404,0,3,39084.98,0.2,0.0064,0.4,0.916515139,-2.489285865
1405,0,3,16886.47,0.2,0.0064,0.46,0.887918915,-2.489285865
1406,0,3,69894.38,0.2,0.0064,0.53,0.847997642,-2.489285865
1407,0,3,15391.09,0.2,0.0064,0.46,0.887918915,-2.489285865
1408,0,1,40818,0.2,0.0002,0.4,0.916515139,-3.540083799
1409,0,3,239584.91,0.2,0.0064,0.66,0.751265599,-2.489285865
1410,0,3,2401.42,0.2,0.0064,0.38,0.924986486,-2.489285865
1411,0,3,96107,0.2,0.0064,0.7,0.714142843,-2.489285865
1412,0,4,7923.17,0.2,0.0148,0.75,0.661437828,-2.175402064
1413,0,4,56572.67,0.2,0.0148,0.34,0.940425436,-2.175402064
1414,0,3,2909.83,0.2,0.0064,0.6,0.8,-2.489285865
1415,0,5,10915.38,0.2,0.0568,0.78,0.625779514,-1.582217179
1416,0,4,62555.8,0.2,0.0148,0.67,0.742361098,-2.175402064
1417,0,6,129808.85,0.2,0.0768,0.38,0.924986486,-1.426930252
1418,0,3,22883.51,0.2,0.0064,0.65,0.759934208,-2.489285865
1419,0,3,329933.13,0.2,0.0064,0.74,0.672606869,-2.489285865
1420,0,3,49664.8,0.2,0.0064,0.35,0.9367497,-2.489285865
1421,0,4,21795.09,0.2,0.0148,0.35,0.9367497,-2.175402064
1422,0,1,114900.2,0.2,0.0002,0.21,0.977701386,-3.540083799
1423,0,2,17853.35,0.2,0.0006,0.27,0.962860322,-3.238880118
1424,0,3,80118.54,0.2,0.0064,0.47,0.882666415,-2.489285865
1425,0,2,16239.21,0.2,0.0006,0.53,0.847997642,-3.238880118
1426,0,3,29808.57,0.2,0.0064,0.21,0.977701386,-2.489285865
1427,0,4,69691.47,0.2,0.0148,0.75,0.661437828,-2.175402064
1428,0,3,153591.65,0.2,0.0064,0.44,0.897997773,-2.489285865
1429,0,6,116531.96,0.2,0.0768,0.36,0.932952303,-1.426930252
1430,0,3,35655.26,0.2,0.0064,0.5,0.866025404,-2.489285865
1431,0,2,55533.41,0.2,0.0006,0.7,0.714142843,-3.238880118
1432,0,4,348765.37,0.2,0.0148,0.73,0.683447145,-2.175402064
1433,0,1,202022.95,0.2,0.0002,0.72,0.693974063,-3.540083799
1434,0,4,2725.05,0.2,0.0148,0.73,0.683447145,-2.175402064
1435,0,3,100233.2,0.2,0.0064,0.23,0.973190629,-2.489285865
1436,0,3,1341.37,0.2,0.0064,0.56,0.828492607,-2.489285865
1437,0,3,12393.09,0.2,0.0064,0.55,0.835164654,-2.489285865
1438,0,4,46695.44,0.2,0.0148,0.29,0.957026645,-2.175402064
1439,0,3,94655.46,0.2,0.0064,0.53,0.847997642,-2.489285865
1440,0,3,20890.91,0.2,0.0064,0.57,0.821644692,-2.489285865
1441,0,3,46885.2,0.2,0.0064,0.8,0.6,-2.489285865
1442,0,2,30272.22,0.2,0.0006,0.58,0.814616474,-3.238880118
1443,0,4,14685.53,0.2,0.0148,0.37,0.929031754,-2.175402064
1444,0,2,31561.81,0.2,0.0006,0.27,0.962860322,-3.238880118
1445,0,2,193404.82,0.2,0.0006,0.22,0.975499872,-3.238880118
1446,0,3,129995.9,0.2,0.0064,0.58,0.814616474,-2.489285865
1447,0,4,126230.23,0.2,0.0148,0.41,0.912085522,-2.175402064
1448,0,3,47265.91,0.2,0.0064,0.49,0.871722433,-2.489285865
1449,0,2,8243.02,0.2,0.0006,0.28,0.96,-3.238880118
1450,0,4,6329.96,0.2,0.0148,0.32,0.947417543,-2.175402064
1451,0,3,99510.02,0.2,0.0064,0.22,0.975499872,-2.489285865
1452,0,3,117717.49,0.2,0.0064,0.41,0.912085522,-2.489285865
1453,0,3,280373.25,0.2,0.0064,0.47,0.882666415,-2.489285865
1454,0,3,31521.63,0.2,0.0064,0.49,0.871722433,-2.489285865
1455,0,4,90561.83,0.2,0.0148,0.25,0.968245837,-2.175402064
1456,0,3,121108.15,0.2,0.0064,0.54,0.841665017,-2.489285865
1457,0,5,47206.17,0.2,0.0568,0.57,0.821644692,-1.582217179
1458,0,4,99436.34,0.2,0.0148,0.37,0.929031754,-2.175402064
1459,0,3,378969.86,0.2,0.0064,0.21,0.977701386,-2.489285865
1460,0,2,134813.01,0.2,0.0006,0.3,0.953939201,-3.238880118
1461,0,3,624358.38,0.2,0.0064,0.21,0.977701386,-2.489285865
1462,0,3,3431.29,0.2,0.0064,0.58,0.814616474,-2.489285865
1463,0,4,41226.13,0.2,0.0148,0.23,0.973190629,-2.175402064
1464,0,3,77969.31,0.2,0.0064,0.79,0.613106842,-2.489285865
1465,0,4,117710.72,0.2,0.0148,0.4,0.916515139,-2.175402064
1466,0,6,18099.08,0.2,0.0768,0.67,0.742361098,-1.426930252
1467,0,6,9958.95,0.2,0.0768,0.78,0.625779514,-1.426930252
1468,0,3,130620.24,0.2,0.0064,0.21,0.977701386,-2.489285865
1469,0,3,50812.64,0.2,0.0064,0.43,0.902828887,-2.489285865
1470,0,5,80578.21,0.2,0.0568,0.22,0.975499872,-1.582217179
1471,0,4,22497.85,0.2,0.0148,0.61,0.792401413,-2.175402064
1472,0,2,243979.09,0.2,0.0006,0.34,0.940425436,-3.238880118
1473,0,4,188467.26,0.2,0.0148,0.71,0.704201676,-2.175402064
1474,0,2,15407.14,0.2,0.0006,0.37,0.929031754,-3.238880118
1475,0,2,187107.42,0.2,0.0006,0.33,0.943980932,-3.238880118
1476,0,3,7006.1,0.2,0.0064,0.28,0.96,-2.489285865
1477,0,3,84665.98,0.2,0.0064,0.6,0.8,-2.489285865
1478,0,3,13318.19,0.2,0.0064,0.6,0.8,-2.489285865
1479,0,2,31333.96,0.2,0.0006,0.47,0.882666415,-3.238880118
1480,0,3,11329.18,0.2,0.0064,0.45,0.893028555,-2.489285865
1481,0,3,214330.44,0.2,0.0064,0.59,0.807403245,-2.489285865
1482,0,2,12246.89,0.2,0.0006,0.28,0.96,-3.238880118
1483,0,3,20989.74,0.2,0.0064,0.65,0.759934208,-2.489285865
1484,0,3,113039.62,0.2,0.0064,0.52,0.85416626,-2.489285865
1485,0,3,257286.47,0.2,0.0064,0.42,0.907524104,-2.489285865
1486,0,5,187883.53,0.2,0.0568,0.53,0.847997642,-1.582217179
1487,0,4,75620.15,0.2,0.0148,0.4,0.916515139,-2.175402064
1488,0,2,23808.2,0.2,0.0006,0.6,0.8,-3.238880118
1489,0,3,50115.56,0.2,0.0064,0.53,0.847997642,-2.489285865
1490,0,2,66505.36,0.2,0.0006,0.38,0.924986486,-3.238880118
1491,0,3,277791.31,0.2,0.0064,0.56,0.828492607,-2.489285865
1492,0,1,49230.79,0.2,0.0002,0.23,0.973190629,-3.540083799
1493,0,2,70073.82,0.2,0.0006,0.63,0.776595133,-3.238880118
1494,0,3,53120.9,0.2,0.0064,0.68,0.733212111,-2.489285865
1495,0,2,168131.82,0.2,0.0006,0.38,0.924986486,-3.238880118
1496,0,4,28969.76,0.2,0.0148,0.65,0.759934208,-2.175402064
1497,0,4,231802.11,0.2,0.0148,0.68,0.733212111,-2.175402064
1498,0,4,153167.27,0.2,0.0148,0.24,0.970772888,-2.175402064
1499,0,2,31006.51,0.2,0.0006,0.67,0.742361098,-3.238880118
1500,0,2,15922.25,0.2,0.0006,0.39,0.920814857,-3.238880118
1501,0,3,14114.54,0.2,0.0064,0.69,0.723809367,-2.489285865
1502,0,3,75673.76,0.2,0.0064,0.22,0.975499872,-2.489285865
1503,0,3,62920.4,0.2,0.0064,0.37,0.929031754,-2.489285865
1504,0,4,574600.54,0.2,0.0148,0.46,0.887918915,-2.175402064
1505,0,3,80853.68,0.2,0.0064,0.27,0.962860322,-2.489285865
1506,0,4,34170.84,0.2,0.0148,0.59,0.807403245,-2.175402064
1507,0,3,21883.49,0.2,0.0064,0.26,0.965608616,-2.489285865
1508,0,4,80926.24,0.2,0.0148,0.23,0.973190629,-2.175402064
1509,0,3,32588.72,0.2,0.0064,0.51,0.860174401,-2.489285865
1510,0,4,30127.68,0.2,0.0148,0.75,0.661437828,-2.175402064
1511,0,4,11285.83,0.2,0.0148,0.3,0.953939201,-2.175402064
1512,0,3,13993.49,0.2,0.0064,0.58,0.814616474,-2.489285865
1513,0,4,59165.28,0.2,0.0148,0.49,0.871722433,-2.175402064
1514,0,2,404.94,0.2,0.0006,0.29,0.957026645,-3.238880118
1515,0,3,21914.6,0.2,0.0064,0.44,0.897997773,-2.489285865
1516,0,3,110923.55,0.2,0.0064,0.73,0.683447145,-2.489285865
1517,0,2,16216.28,0.2,0.0006,0.28,0.96,-3.238880118
1518,0,3,33214.75,0.2,0.0064,0.5,0.866025404,-2.489285865
1519,0,4,163390.15,0.2,0.0148,0.43,0.902828887,-2.175402064
1520,0,3,6648.87,0.2,0.0064,0.48,0.877268488,-2.489285865
1521,0,3,79607.69,0.2,0.0064,0.29,0.957026645,-2.489285865
1522,0,3,32092.22,0.2,0.0064,0.72,0.693974063,-2.489285865
1523,0,3,111500.19,0.2,0.0064,0.32,0.947417543,-2.489285865
1524,0,4,108662.31,0.2,0.0148,0.26,0.965608616,-2.175402064
1525,0,4,42992.93,0.2,0.0148,0.51,0.860174401,-2.175402064
1526,0,3,172356.84,0.2,0.0064,0.46,0.887918915,-2.489285865
1527,0,3,396857.28,0.2,0.0064,0.61,0.792401413,-2.489285865
1528,0,3,251617.81,0.2,0.0064,0.48,0.877268488,-2.489285865
1529,0,3,130102.84,0.2,0.0064,0.72,0.693974063,-2.489285865
1530,0,4,3620.61,0.2,0.0148,0.36,0.932952303,-2.175402064
1531,0,3,111854.88,0.2,0.0064,0.48,0.877268488,-2.489285865
1532,0,3,33707.79,0.2,0.0064,0.78,0.625779514,-2.489285865
1533,0,2,92896.6,0.2,0.0006,0.26,0.965608616,-3.238880118
1534,0,3,173653.48,0.2,0.0064,0.34,0.940425436,-2.489285865
1535,0,2,266420.93,0.2,0.0006,0.49,0.871722433,-3.238880118
1536,0,6,96750.72,0.2,0.0768,0.74,0.672606869,-1.426930252
1537,0,3,492672.06,0.2,0.0064,0.32,0.947417543,-2.489285865
1538,0,3,11976.55,0.2,0.0064,0.27,0.962860322,-2.489285865
1539,0,3,218584.37,0.2,0.0064,0.22,0.975499872,-2.489285865
1540,0,3,280344.26,0.2,0.0064,0.42,0.907524104,-2.489285865
1541,0,3,98212.58,0.2,0.0064,0.54,0.841665017,-2.489285865
1542,0,3,283902.5,0.2,0.0064,0.73,0.683447145,-2.489285865
1543,0,3,49030.88,0.2,0.0064,0.26,0.965608616,-2.489285865
1544,0,3,332427.21,0.2,0.0064,0.28,0.96,-2.489285865
1545,0,4,13179.89,0.2,0.0148,0.52,0.85416626,-2.175402064
1546,0,3,10389.54,0.2,0.0064,0.38,0.924986486,-2.489285865
1547,0,2,44337.43,0.2,0.0006,0.21,0.977701386,-3.238880118
1548,0,1,125253.57,0.2,0.0002,0.55,0.835164654,-3.540083799
1549,0,1,113686.19,0.2,0.0002,0.78,0.625779514,-3.540083799
1550,0,2,83919.28,0.2,0.0006,0.61,0.792401413,-3.238880118
1551,0,3,171541.17,0.2,0.0064,0.23,0.973190629,-2.489285865
1552,0,4,137158.46,0.2,0.0148,0.43,0.902828887,-2.175402064
1553,0,3,22689.52,0.2,0.0064,0.6,0.8,-2.489285865
1554,0,6,145314.16,0.2,0.0768,0.49,0.871722433,-1.426930252
1555,0,3,166051.88,0.2,0.0064,0.67,0.742361098,-2.489285865
1556,0,3,239.88,0.2,0.0064,0.32,0.947417543,-2.489285865
1557,0,5,50345.81,0.2,0.0568,0.42,0.907524104,-1.582217179
1558,0,3,10687.64,0.2,0.0064,0.58,0.814616474,-2.489285865
1559,0,4,71597.44,0.2,0.0148,0.3,0.953939201,-2.175402064
1560,0,2,4297.68,0.2,0.0006,0.69,0.723809367,-3.238880118
1561,0,3,52589.07,0.2,0.0064,0.53,0.847997642,-2.489285865
1562,0,3,41234.41,0.2,0.0064,0.45,0.893028555,-2.489285865
1563,0,4,128558.77,0.2,0.0148,0.33,0.943980932,-2.175402064
1564,0,3,2187.16,0.2,0.0064,0.66,0.751265599,-2.489285865
1565,0,4,83284.29,0.2,0.0148,0.61,0.792401413,-2.175402064
1566,0,4,126248.15,0.2,0.0148,0.54,0.841665017,-2.175402064
1567,0,4,73803.23,0.2,0.0148,0.52,0.85416626,-2.175402064
1568,0,2,21121.38,0.2,0.0006,0.21,0.977701386,-3.238880118
1569,0,3,118014.63,0.2,0.0064,0.55,0.835164654,-2.489285865
1570,0,5,90372.34,0.2,0.0568,0.64,0.768374908,-1.582217179
1571,0,4,34082.58,0.2,0.0148,0.53,0.847997642,-2.175402064
1572,0,4,74364.28,0.2,0.0148,0.57,0.821644692,-2.175402064
1573,0,4,12534.73,0.2,0.0148,0.35,0.9367497,-2.175402064
1574,0,4,26018.33,0.2,0.0148,0.67,0.742361098,-2.175402064
1575,0,2,222642.5,0.2,0.0006,0.49,0.871722433,-3.238880118
1576,0,3,77284.2,0.2,0.0064,0.31,0.950736557,-2.489285865
